companyId,name,nameEn,kana,corporateNumber,corporationType,nikkeiCode,badges,tags,createdAt,updatedAt,updateDate,updateCount,changeCount,qualificationGrade,prefecture,address,headquartersAddress,postalCode,location,departmentLocation,phoneNumber,contactPhoneNumber,fax,email,companyUrl,contactFormUrl,representativeName,representativeKana,representativeTitle,representativeBirthDate,representativePhone,representativePostalCode,representativeHomeAddress,representativeRegisteredAddress,representativeAlmaMater,executives,executiveName1,executiveName2,executiveName3,executiveName4,executiveName5,executiveName6,executiveName7,executiveName8,executiveName9,executiveName10,executivePosition1,executivePosition2,executivePosition3,executivePosition4,executivePosition5,executivePosition6,executivePosition7,executivePosition8,executivePosition9,executivePosition10,industry,industryLarge,industryMiddle,industrySmall,industryDetail,industries,industryCategories,businessDescriptions,businessItems,businessSummary,specialties,demandProducts,specialNote,capitalStock,revenue,latestRevenue,latestProfit,revenueFromStatements,operatingIncome,totalAssets,totalLiabilities,netAssets,issuedShares,financials,listing,marketSegment,latestFiscalYearMonth,fiscalMonth,fiscalMonth1,fiscalMonth2,fiscalMonth3,fiscalMonth4,fiscalMonth5,revenue1,revenue2,revenue3,revenue4,revenue5,profit1,profit2,profit3,profit4,profit5,employeeCount,employeeNumber,factoryCount,officeCount,storeCount,averageAge,averageYearsOfService,averageOvertimeHours,averagePaidLeave,femaleExecutiveRatio,established,dateOfEstablishment,founding,foundingYear,acquisition,clients,suppliers,subsidiaries,affiliations,shareholders,banks,bankCorporateNumber,departmentName1,departmentName2,departmentName3,departmentName4,departmentName5,departmentName6,departmentName7,departmentAddress1,departmentAddress2,departmentAddress3,departmentAddress4,departmentAddress5,departmentAddress6,departmentAddress7,departmentPhone1,departmentPhone2,departmentPhone3,departmentPhone4,departmentPhone5,departmentPhone6,departmentPhone7,overview,companyDescription,businessDescriptions,salesNotes,urls,profileUrl,externalDetailUrl,facebook,linkedin,wantedly,youtrust,metaKeywords
1000030270413,郡川財産区,,,1000030270413,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府八尾市本町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,郡川財産区; 企業詳細; 郡川財産区; 法人番号：1000030270413; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,郡川財産区  企業詳細  郡川財産区  法人番号：1000030270413  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270413,,,,,,,,,,,,,,,,,,,,,,郡川財産区  企業詳細  郡川財産区  法人番号：1000030270413  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270421,田井中財産区,,,1000030270421,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府八尾市本町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,田井中財産区; 企業詳細; 田井中財産区; 法人番号：1000030270421; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,田井中財産区  企業詳細  田井中財産区  法人番号：1000030270421  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270421,,,,,,,,,,,,,,,,,,,,,,田井中財産区  企業詳細  田井中財産区  法人番号：1000030270421  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270438,寝屋川市大字寝屋財産区,,,1000030270438,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府寝屋川市本町1番1号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,寝屋川市大字寝屋財産区; 企業詳細; 寝屋川市大字寝屋財産区; 法人番号：1000030270438; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,寝屋川市大字寝屋財産区  企業詳細  寝屋川市大字寝屋財産区  法人番号：1000030270438  基本情報 部署 人物 代表者名 - 住所 大阪府寝屋川市本町1番1号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270438,,,,,,,,,,,,,,,,,,,,,,寝屋川市大字寝屋財産区  企業詳細  寝屋川市大字寝屋財産区  法人番号：1000030270438  基本情報 部署 人物 代表者名 - 住所 大阪府寝屋川市本町1番1号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270446,寝屋川市大字田井財産区,,,1000030270446,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府寝屋川市本町1番1号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,寝屋川市大字田井財産区; 企業詳細; 寝屋川市大字田井財産区; 法人番号：1000030270446; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,寝屋川市大字田井財産区  企業詳細  寝屋川市大字田井財産区  法人番号：1000030270446  基本情報 部署 人物 代表者名 - 住所 大阪府寝屋川市本町1番1号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270446,,,,,,,,,,,,,,,,,,,,,,寝屋川市大字田井財産区  企業詳細  寝屋川市大字田井財産区  法人番号：1000030270446  基本情報 部署 人物 代表者名 - 住所 大阪府寝屋川市本町1番1号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270454,天野財産区,,,1000030270454,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府河内長野市原町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,天野財産区; 企業詳細; 天野財産区; 法人番号：1000030270454; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,天野財産区  企業詳細  天野財産区  法人番号：1000030270454  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270454,,,,,,,,,,,,,,,,,,,,,,天野財産区  企業詳細  天野財産区  法人番号：1000030270454  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270462,小塩財産区,,,1000030270462,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府河内長野市原町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,小塩財産区; 企業詳細; 小塩財産区; 法人番号：1000030270462; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,小塩財産区  企業詳細  小塩財産区  法人番号：1000030270462  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270462,,,,,,,,,,,,,,,,,,,,,,小塩財産区  企業詳細  小塩財産区  法人番号：1000030270462  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270470,木戸財産区,,,1000030270470,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府河内長野市原町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,木戸財産区; 企業詳細; 木戸財産区; 法人番号：1000030270470; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,木戸財産区  企業詳細  木戸財産区  法人番号：1000030270470  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270470,,,,,,,,,,,,,,,,,,,,,,木戸財産区  企業詳細  木戸財産区  法人番号：1000030270470  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270479,鳩原財産区,,,1000030270479,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府河内長野市原町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,鳩原財産区; 企業詳細; 鳩原財産区; 法人番号：1000030270479; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,鳩原財産区  企業詳細  鳩原財産区  法人番号：1000030270479  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270479,,,,,,,,,,,,,,,,,,,,,,鳩原財産区  企業詳細  鳩原財産区  法人番号：1000030270479  基本情報 部署 人物 代表者名 - 住所 大阪府河内長野市原町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270487,岡財産区,,,1000030270487,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府松原市阿保1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,岡財産区; 企業詳細; 岡財産区; 法人番号：1000030270487; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,岡財産区  企業詳細  岡財産区  法人番号：1000030270487  基本情報 部署 人物 代表者名 - 住所 大阪府松原市阿保1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270487,,,,,,,,,,,,,,,,,,,,,,岡財産区  企業詳細  岡財産区  法人番号：1000030270487  基本情報 部署 人物 代表者名 - 住所 大阪府松原市阿保1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270495,和泉市和気財産区,,,1000030270495,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府和泉市府中町2丁目7番5号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,和泉市和気財産区; 企業詳細; 和泉市和気財産区; 法人番号：1000030270495; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,和泉市和気財産区  企業詳細  和泉市和気財産区  法人番号：1000030270495  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270495,,,,,,,,,,,,,,,,,,,,,,和泉市和気財産区  企業詳細  和泉市和気財産区  法人番号：1000030270495  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270504,和泉市観音寺財産区,,,1000030270504,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府和泉市府中町2丁目7番5号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,和泉市観音寺財産区; 企業詳細; 和泉市観音寺財産区; 法人番号：1000030270504; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,和泉市観音寺財産区  企業詳細  和泉市観音寺財産区  法人番号：1000030270504  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270504,,,,,,,,,,,,,,,,,,,,,,和泉市観音寺財産区  企業詳細  和泉市観音寺財産区  法人番号：1000030270504  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270512,和泉市伏屋財産区,,,1000030270512,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府和泉市府中町2丁目7番5号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,和泉市伏屋財産区; 企業詳細; 和泉市伏屋財産区; 法人番号：1000030270512; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,和泉市伏屋財産区  企業詳細  和泉市伏屋財産区  法人番号：1000030270512  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270512,,,,,,,,,,,,,,,,,,,,,,和泉市伏屋財産区  企業詳細  和泉市伏屋財産区  法人番号：1000030270512  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270520,和泉市岡財産区,,,1000030270520,,,,,,2025-12-07T17:23:20.572Z,,,,,,大阪府和泉市府中町2丁目7番5号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,和泉市岡財産区; 企業詳細; 和泉市岡財産区; 法人番号：1000030270520; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,和泉市岡財産区  企業詳細  和泉市岡財産区  法人番号：1000030270520  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270520,,,,,,,,,,,,,,,,,,,,,,和泉市岡財産区  企業詳細  和泉市岡財産区  法人番号：1000030270520  基本情報 部署 人物 代表者名 - 住所 大阪府和泉市府中町2丁目7番5号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
